facility,index,predate,postdate,change_area,image_area,proportion,cumulative_area,cumulative_prop,model
Amazon,0,2020-07-15,2020-11-02,1288400,169290000,0.007610609014117786,1288400,0.007610609014117786,TinyCD
Amazon,1,2020-11-02,2021-03-24,108200,169290000,0.0006391399373855514,1369300,0.008088487211294229,TinyCD
Amazon,2,2021-03-24,2021-05-23,74400,169290000,0.00043948254474570264,1441600,0.008515565006793077,TinyCD
Amazon,3,2021-05-23,2021-11-24,329600,169290000,0.0019469549294110697,1767000,0.010437710437710438,TinyCD
Amazon,4,2021-11-24,2022-01-18,996300,169290000,0.005885167464114833,2750700,0.016248449406344144,TinyCD
Amazon,5,2022-01-18,2022-03-07,1199200,169290000,0.007083702522299014,3728000,0.022021383424892196,TinyCD
Amazon,6,2022-03-07,2022-11-27,1108500,169290000,0.006547935495303916,4718900,0.02787465296237226,TinyCD
Amazon_baseline,7,2020-03-22,2020-05-01,133300,166662000,0.0007998223950270607,133300,0.0007998223950270607,TinyCD
Amazon_baseline,8,2020-05-01,2020-07-15,427400,166662000,0.002564471805210546,560700,0.0033642942002376068,TinyCD
Amazon_baseline,9,2020-07-15,2020-11-02,2128800,166662000,0.012773157648414156,2494500,0.014967419087734456,TinyCD
Amazon_baseline,10,2020-11-02,2021-01-28,962800,166662000,0.005776961754929138,3276600,0.01966015048421356,TinyCD
Amazon_baseline,11,2021-01-28,2021-03-24,497900,166662000,0.0029874836495421874,3572400,0.02143500018000504,TinyCD
Amazon_baseline,12,2021-03-24,2021-05-23,29900,166662000,0.00017940502334065354,3601300,0.02160840503534099,TinyCD
Amazon_baseline,13,2021-05-23,2021-07-27,435900,166662000,0.002615473233250531,4035400,0.024213077966183053,TinyCD
Amazon_baseline,14,2021-07-27,2021-09-15,7200,166662000,4.320120963386975e-05,4042600,0.024256279175816922,TinyCD
Amazon_baseline,15,2021-09-15,2021-11-24,119000,166662000,0.0007140199925597917,4138100,0.024829295220266168,TinyCD
Amazon_baseline,16,2021-11-24,2022-01-18,780700,166662000,0.004684331161272515,4861000,0.029166816670866784,TinyCD
Amazon_baseline,17,2022-01-18,2022-03-07,114500,166662000,0.0006870192365386231,4954500,0.02972783237930662,TinyCD
Amazon_baseline,18,2022-03-07,2022-07-07,1000,166662000,6.000168004704132e-06,4955500,0.029733832547311326,TinyCD
Amazon_baseline,19,2022-07-07,2022-09-08,2138000,166662000,0.012828359194057434,7030700,0.04218538119067334,TinyCD
Amazon_baseline,20,2022-09-08,2022-11-27,3681900,166662000,0.022092018576520142,9651100,0.057908221430200045,TinyCD
Carrapateena,21,2019-01-25,2019-03-26,39800,4743000,0.008391313514653173,39800,0.008391313514653173,TinyCD
Carrapateena,22,2019-03-26,2019-05-05,34600,4743000,0.007294960995150749,71500,0.015074847143158338,TinyCD
Carrapateena,23,2019-05-05,2019-07-14,117900,4743000,0.024857685009487665,171300,0.03611638203668564,TinyCD
Carrapateena,24,2019-07-14,2019-09-02,182400,4743000,0.03845667299177736,294600,0.06211258697027198,TinyCD
Carrapateena,25,2019-09-02,2019-11-16,196900,4743000,0.04151380982500527,376200,0.0793168880455408,TinyCD
Carrapateena,26,2019-11-16,2020-01-15,151500,4743000,0.03194180898165718,440400,0.09285262492093611,TinyCD
Carrapateena,27,2020-01-15,2020-03-20,113200,4743000,0.02386675100147586,511100,0.10775880244570947,TinyCD
Carrapateena,28,2020-03-20,2020-05-04,27900,4743000,0.0058823529411764705,525000,0.11068943706514864,TinyCD
Carrapateena,29,2020-05-04,2020-07-23,81900,4743000,0.01726755218216319,557700,0.11758380771663504,TinyCD
Carrapateena,30,2020-07-23,2020-09-11,40100,4743000,0.008454564621547544,564800,0.11908075057980182,TinyCD
Carrapateena,31,2020-09-11,2020-11-25,44600,4743000,0.009403331224963103,586500,0.12365591397849462,TinyCD
Carrapateena_baseline,32,2019-01-25,2019-03-26,0,4781700,0.0,0,0.0,TinyCD
Carrapateena_baseline,33,2019-03-26,2019-05-05,0,4781700,0.0,0,0.0,TinyCD
Carrapateena_baseline,34,2019-05-05,2019-07-14,0,4781700,0.0,0,0.0,TinyCD
Carrapateena_baseline,35,2019-07-14,2020-05-04,0,4781700,0.0,0,0.0,TinyCD
Carrapateena_baseline,36,2020-05-04,2020-09-11,0,4781700,0.0,0,0.0,TinyCD
Carrapateena_baseline,37,2020-09-11,2020-11-25,0,4781700,0.0,0,0.0,TinyCD
Craters,38,2020-01-06,2020-03-11,97300,83030000,0.0011718655907503313,97300,0.0011718655907503313,TinyCD
Craters,39,2020-03-11,2020-05-10,81700,83030000,0.0009839816933638443,175200,0.0021100806937251596,TinyCD
Craters,40,2020-05-10,2020-07-09,102600,83030000,0.0012356979405034325,274000,0.0033000120438395762,TinyCD
Craters,41,2020-07-09,2020-09-07,3700,83030000,4.4562206431410334e-05,277500,0.003342165482355775,TinyCD
Craters,42,2020-09-07,2020-11-01,2500,83030000,3.0109598940142117e-05,280000,0.003372275081295917,TinyCD
Craters,43,2020-11-01,2021-01-15,1107700,83030000,0.01334096109839817,1379900,0.016619294231000843,TinyCD
Craters,44,2021-01-15,2021-03-06,1962100,83030000,0.02363121763218114,2970800,0.03577983861254968,TinyCD
Craters,45,2021-03-06,2021-05-05,378200,83030000,0.004554980127664699,3271500,0.039401421173069974,TinyCD
Craters,46,2021-05-05,2021-07-24,158400,83030000,0.0019077441888474046,3390900,0.04083945561845116,TinyCD
Craters,47,2021-07-24,2021-09-27,6800,83030000,8.189810911718655e-05,3397500,0.04091894495965314,TinyCD
Craters,48,2021-09-27,2021-11-21,144800,83030000,0.0017439479706130314,3528900,0.04250150547994701,TinyCD
Craters,49,2021-11-21,2022-01-10,35000,83030000,0.00042153438516198964,3560500,0.0428820908105504,TinyCD
Craters,50,2022-01-10,2022-03-11,313700,83030000,0.003778152475009033,3841200,0.04626279657954956,TinyCD
Craters,51,2022-03-11,2022-05-15,166100,83030000,0.0020004817535830425,3963800,0.04773937131157413,TinyCD
Craters,52,2022-05-15,2022-07-24,51700,83030000,0.000622666506082139,4002400,0.04820426351920992,TinyCD
Craters,53,2022-07-24,2022-09-02,0,83030000,0.0,4002400,0.04820426351920992,TinyCD
Craters,54,2022-09-02,2022-11-06,40600,83030000,0.000488979886787908,4024800,0.0484740455257136,TinyCD
Craters_baseline,55,2020-03-11,2020-05-10,227200,78234200,0.0029041007641159495,227200,0.0029041007641159495,TinyCD
Craters_baseline,56,2020-05-10,2020-11-01,7600,78234200,9.714421570106168e-05,234800,0.003001244979817011,TinyCD
Craters_baseline,57,2020-11-01,2021-01-15,301100,78234200,0.0038487004404723253,533900,0.0068243811529995835,TinyCD
Craters_baseline,58,2021-01-15,2022-05-15,2188800,78234200,0.027977534121905765,2609600,0.03335625595966981,TinyCD
Craters_baseline,59,2022-05-15,2022-07-24,128600,78234200,0.0016437823867311227,2721000,0.03478018564770906,TinyCD
Iluka Western Australia,60,2019-01-27,2019-03-23,1267900,19535500,0.06490235724706304,1267900,0.06490235724706304,TinyCD
Iluka Western Australia,61,2019-03-23,2019-05-02,1599400,19535500,0.08187146476926621,2116700,0.10835146272171176,TinyCD
Iluka Western Australia,62,2019-05-02,2019-07-16,1495100,19535500,0.07653246653528192,2718200,0.1391415627959356,TinyCD
Iluka Western Australia,63,2019-07-16,2019-09-29,1410100,19535500,0.0721814133244606,3058700,0.1565713700698728,TinyCD
Iluka Western Australia,64,2019-09-29,2019-11-13,1214700,19535500,0.06217910982570193,3236800,0.16568810626807606,TinyCD
Iluka Western Australia,65,2019-11-13,2020-01-07,1501300,19535500,0.07684983747536536,3491100,0.1787054336976274,TinyCD
Iluka Western Australia,66,2020-01-07,2020-03-22,1543100,19535500,0.07898953187786338,3846500,0.1968979550049909,TinyCD
Iluka Western Australia,67,2020-03-22,2020-05-21,1809200,19535500,0.09261088787079931,4378800,0.22414578587699316,TinyCD
Iluka Western Australia,68,2020-05-21,2020-07-20,1110900,19535500,0.05686570602236953,4605000,0.23572470630390827,TinyCD
Iluka Western Australia,69,2020-07-20,2020-09-23,1034000,19535500,0.05292928258810883,4688500,0.2399989762227739,TinyCD
Iluka Western Australia,70,2020-09-23,2020-11-07,869700,19535500,0.04451895267589773,4732100,0.24223081057561874,TinyCD
Iluka Western Australia_baseline,71,2019-01-27,2019-03-23,16800,20520900,0.0008186775433826002,16800,0.0008186775433826002,TinyCD
Iluka Western Australia_baseline,72,2019-03-23,2019-05-02,31600,20520900,0.001539893474457748,48400,0.002358571017840348,TinyCD
Iluka Western Australia_baseline,73,2019-05-02,2019-07-16,108800,20520900,0.005301911709525411,145100,0.007070839972905672,TinyCD
Iluka Western Australia_baseline,74,2019-07-16,2019-09-29,0,20520900,0.0,145100,0.007070839972905672,TinyCD
Iluka Western Australia_baseline,75,2019-09-29,2019-11-13,29700,20520900,0.0014473049427656682,169700,0.008269617804287336,TinyCD
Iluka Western Australia_baseline,76,2019-11-13,2020-01-07,149200,20520900,0.00727063627813595,296100,0.014429191702118328,TinyCD
Iluka Western Australia_baseline,77,2020-01-07,2020-03-22,57700,20520900,0.002811767515070002,346900,0.01690471665472762,TinyCD
Iluka Western Australia_baseline,78,2020-03-22,2020-05-21,151000,20520900,0.007358351729212656,488100,0.02378550648363376,TinyCD
Iluka Western Australia_baseline,79,2020-05-21,2020-07-20,9000,20520900,0.0004385772553835358,496400,0.024189972174709685,TinyCD
Iluka Western Australia_baseline,80,2020-07-20,2020-09-23,4200,20520900,0.00020466938584565004,500600,0.024394641560555336,TinyCD
Iluka Western Australia_baseline,81,2020-09-23,2020-11-07,1900,20520900,9.258853169207978e-05,502500,0.024487230092247417,TinyCD
London,82,2020-01-19,2020-03-27,261400,26805800,0.00975162091786106,261400,0.00975162091786106,TinyCD
London,83,2020-03-27,2020-05-21,270800,26805800,0.010102291295167464,520100,0.019402517365644748,TinyCD
London,84,2020-05-21,2020-07-20,67100,26805800,0.002503189608219117,576200,0.021495348021696798,TinyCD
London,85,2020-07-20,2020-09-20,80900,26805800,0.003018003566392348,649000,0.02421117817785703,TinyCD
London,86,2020-09-20,2020-11-04,167100,26805800,0.006233725537010647,743300,0.027729073558707445,TinyCD
London,87,2020-11-04,2021-01-21,1078000,26805800,0.040215177312372695,1720600,0.06418760119078706,TinyCD
London,88,2021-01-21,2021-03-09,108100,26805800,0.004032709339023644,1768900,0.06598945004439338,TinyCD
London,89,2021-03-09,2021-07-22,323400,26805800,0.01206455319371181,1886300,0.07036909922479463,TinyCD
London,90,2021-07-22,2021-09-08,361900,26805800,0.013500809526296547,2054300,0.07663639958516441,TinyCD
London,91,2021-09-08,2021-11-02,152700,26805800,0.005696528363264667,2111900,0.07878518828014833,TinyCD
London,92,2021-11-02,2022-01-13,142400,26805800,0.005312283162599139,2160600,0.0806019592774698,TinyCD
London,93,2022-01-13,2022-03-19,220700,26805800,0.008233292794842906,2206600,0.0823180058047139,TinyCD
London,94,2022-03-19,2022-05-08,413100,26805800,0.015410843921837811,2432400,0.09074155593192518,TinyCD
London,95,2022-05-08,2022-07-10,550200,26805800,0.020525408680211,2816000,0.10505189175476949,TinyCD
London,96,2022-07-10,2022-09-25,305600,26805800,0.011400517798386916,2886400,0.10767818904863873,TinyCD
London,97,2022-09-25,2022-11-04,89000,26805800,0.003320176976624462,2929300,0.10927858896209029,TinyCD
London_baseline,98,2020-01-19,2020-03-27,87300,26998400,0.0032335249496266445,87300,0.0032335249496266445,TinyCD
London_baseline,99,2020-03-27,2020-05-21,13900,26998400,0.0005148453241673581,100300,0.003715034965034965,TinyCD
London_baseline,100,2020-05-21,2020-07-20,19100,26998400,0.0007074493303306863,119400,0.004422484295365651,TinyCD
London_baseline,101,2020-07-20,2020-09-20,20700,26998400,0.0007667121014578642,138600,0.005133637548891786,TinyCD
London_baseline,102,2020-09-20,2020-11-04,59300,26998400,0.0021964264549010314,195700,0.007248577693492948,TinyCD
London_baseline,103,2020-11-04,2021-01-21,1063000,26998400,0.03937270356761882,1232600,0.04565455730709968,TinyCD
London_baseline,104,2021-01-21,2021-03-09,147200,26998400,0.005452174943700368,1290900,0.047813944530046226,TinyCD
London_baseline,105,2021-03-09,2021-07-22,115600,26998400,0.004281735213938604,1373100,0.05085856939670499,TinyCD
London_baseline,106,2021-07-22,2021-09-08,58000,26998400,0.002148275453360199,1393600,0.05161787365177196,TinyCD
London_baseline,107,2021-09-08,2021-11-02,63100,26998400,0.0023371755363280787,1429500,0.05294758207893801,TinyCD
London_baseline,108,2021-11-02,2022-01-13,42500,26998400,0.001574167358065663,1446500,0.05357724902216428,TinyCD
London_baseline,109,2022-01-13,2022-03-19,99100,26998400,0.0036705878866895815,1492100,0.05526623799928885,TinyCD
London_baseline,110,2022-03-19,2022-05-08,178300,26998400,0.006604095057484888,1629300,0.060348020623444354,TinyCD
London_baseline,111,2022-05-08,2022-07-10,171600,26998400,0.006355932203389831,1745800,0.064663091146142,TinyCD
London_baseline,112,2022-07-10,2022-09-25,215900,26998400,0.007996770178973569,1872700,0.0693633696811663,TinyCD
London_baseline,113,2022-09-25,2022-11-04,428600,26998400,0.01587501481569278,2158600,0.07995288609695389,TinyCD
Meliadine,114,2019-07-21,2019-09-13,36700,22447200,0.0016349477885883317,36700,0.0016349477885883317,TinyCD
Meliadine,115,2019-09-13,2020-07-12,689700,22447200,0.030725435689083716,694900,0.03095709041662212,TinyCD
Meliadine,116,2020-07-12,2020-09-27,258500,22447200,0.011515912897822446,777900,0.03465465626002352,TinyCD
Meliadine_baseline,117,2019-01-29,2019-03-12,56100,21451300,0.00261522611683208,56100,0.00261522611683208,TinyCD
Meliadine_baseline,118,2019-03-12,2019-05-01,20100,21451300,0.0009370061488114939,76200,0.003552232265643574,TinyCD
Meliadine_baseline,119,2019-05-01,2019-07-21,1000,21451300,4.6617221333905174e-05,77200,0.003598849486977479,TinyCD
Meliadine_baseline,120,2019-07-21,2019-09-13,6900,21451300,0.0003216588272039457,84100,0.003920508314181425,TinyCD
Meliadine_baseline,121,2019-09-13,2019-11-17,122500,21451300,0.005710609613403384,204700,0.009542545207050388,TinyCD
Meliadine_baseline,122,2019-11-17,2020-01-26,1932300,21451300,0.09007845678350496,2082000,0.09705705481719057,TinyCD
Meliadine_baseline,123,2020-01-26,2020-03-04,18800,21451300,0.0008764037610774172,2097200,0.09776563658146592,TinyCD
Meliadine_baseline,124,2020-03-04,2020-05-13,96100,21451300,0.004479914970188287,2183800,0.10180268794898212,TinyCD
Meliadine_baseline,125,2020-05-13,2020-07-12,2600,21451300,0.00012120477546815345,2185600,0.10188659894738314,TinyCD
Meliadine_baseline,126,2020-07-12,2020-09-27,8300,21451300,0.0003869229370714129,2189500,0.10206840611058537,TinyCD
Meliadine_baseline,127,2020-09-27,2020-11-12,90500,21451300,0.004218858530718418,2258100,0.10526634749409126,TinyCD
Merthyr Tydfil,128,2021-01-09,2021-03-25,922100,18080800,0.05099884960842441,922100,0.05099884960842441,TinyCD
Merthyr Tydfil,129,2021-03-25,2021-05-19,70000,18080800,0.003871510110172116,946000,0.052320693774611744,TinyCD
Merthyr Tydfil,130,2021-05-19,2021-07-18,191400,18080800,0.010585814786956329,1132400,0.0626299721251272,TinyCD
Merthyr Tydfil,131,2021-07-18,2021-09-06,297300,18080800,0.01644285651077386,1338000,0.07400115039157559,TinyCD
Merthyr Tydfil,132,2021-09-06,2021-11-25,320700,18080800,0.01773704703331711,1597900,0.08837551435777179,TinyCD
Merthyr Tydfil,133,2021-11-25,2022-01-14,28400,18080800,0.0015707269589841158,1605700,0.08880691119861953,TinyCD
Merthyr Tydfil,134,2022-01-14,2022-03-20,250800,18080800,0.013871067651873811,1723700,0.09533317109862395,TinyCD
Merthyr Tydfil,135,2022-03-20,2022-05-14,306900,18080800,0.016973806468740322,1845200,0.10205300650413698,TinyCD
Merthyr Tydfil,136,2022-05-14,2022-07-18,354800,18080800,0.019623025529843813,2023900,0.11193641874253352,TinyCD
Merthyr Tydfil,137,2022-07-18,2022-09-16,156600,18080800,0.008661121189327907,2055400,0.11367859829211097,TinyCD
Merthyr Tydfil,138,2022-09-16,2022-11-25,216800,18080800,0.011990619884075926,2091300,0.11566412990575638,TinyCD
Merthyr Tydfil,139,2022-11-25,2023-01-19,23300,18080800,0.001288659793814433,2103500,0.11633887881067209,TinyCD
Merthyr Tydfil,140,2023-01-19,2023-05-24,257100,18080800,0.0142195035617893,2297000,0.1270408389009336,TinyCD
Merthyr Tydfil_baseline,141,2021-01-09,2021-03-25,366700,17366000,0.02111597374179431,366700,0.02111597374179431,TinyCD
Merthyr Tydfil_baseline,142,2021-03-25,2021-05-19,4100,17366000,0.00023609351606587584,370800,0.021352067257860187,TinyCD
Merthyr Tydfil_baseline,143,2021-05-19,2021-07-18,18900,17366000,0.0010883335252792814,389700,0.02244040078313947,TinyCD
Merthyr Tydfil_baseline,144,2021-07-18,2021-09-06,1800,17366000,0.00010365081193136013,390200,0.022469192675342625,TinyCD
Merthyr Tydfil_baseline,145,2021-09-06,2021-11-25,4700,17366000,0.0002706437867096626,394700,0.022728319705171023,TinyCD
Merthyr Tydfil_baseline,146,2021-11-25,2022-01-14,2300,17366000,0.00013244270413451573,397000,0.02286076240930554,TinyCD
Merthyr Tydfil_baseline,147,2022-01-14,2022-03-20,16500,17366000,0.0009501324427041345,413500,0.023810894852009674,TinyCD
Merthyr Tydfil_baseline,148,2022-03-20,2022-05-14,236800,17366000,0.013635840147414488,650100,0.0374352182425429,TinyCD
Merthyr Tydfil_baseline,149,2022-05-14,2022-07-18,61100,17366000,0.0035183692272256132,691800,0.039836462052286074,TinyCD
Merthyr Tydfil_baseline,150,2022-07-18,2022-09-16,132400,17366000,0.007624093055395601,823000,0.047391454566394105,TinyCD
Merthyr Tydfil_baseline,151,2022-09-16,2022-11-25,189400,17366000,0.010906368766555338,928500,0.05346654382125993,TinyCD
Merthyr Tydfil_baseline,152,2022-11-25,2023-01-19,68600,17366000,0.003950247610272947,987300,0.05685247034435103,TinyCD
Merthyr Tydfil_baseline,153,2023-01-19,2023-05-24,145500,17366000,0.008378440631118277,1113700,0.06413106069330876,TinyCD
MetCoal,154,2019-01-06,2019-05-01,241700,55820400,0.0043299582231585585,241700,0.0043299582231585585,TinyCD
MetCoal,155,2019-05-01,2019-07-15,482300,55820400,0.0086402103890334,703900,0.012610085201825856,TinyCD
MetCoal,156,2019-07-15,2019-11-27,134200,55820400,0.002404138988613482,818000,0.014654140780073235,TinyCD
MetCoal,157,2019-11-27,2020-01-21,230300,55820400,0.004125731811309127,1046600,0.018749417775580254,TinyCD
MetCoal,158,2020-01-21,2020-05-20,338400,55820400,0.006062299804372595,1283600,0.022995177390344748,TinyCD
MetCoal,159,2020-05-20,2020-07-24,174600,55820400,0.0031278887288518176,1454900,0.026063947947345414,TinyCD
MetCoal,160,2020-07-24,2020-11-16,328500,55820400,0.005884945288819141,1776800,0.031830656892462256,TinyCD
MetCoal_baseline,161,2019-01-06,2019-03-17,180700,51689700,0.0034958608775055764,180700,0.0034958608775055764,TinyCD
MetCoal_baseline,162,2019-03-17,2019-05-01,543500,51689700,0.01051466733217643,717500,0.013880908575596299,TinyCD
MetCoal_baseline,163,2019-05-01,2019-07-15,304300,51689700,0.005887052933176242,1017400,0.019682838166984913,TinyCD
MetCoal_baseline,164,2019-07-15,2019-09-23,6300,51689700,0.00012188114846865043,1023000,0.019791176965623714,TinyCD
MetCoal_baseline,165,2019-09-23,2019-11-27,49000,51689700,0.0009479644880895033,1068500,0.020671429704563964,TinyCD
MetCoal_baseline,166,2019-11-27,2020-01-21,170000,51689700,0.0032888563872492975,1238200,0.02395448222760047,TinyCD
MetCoal_baseline,167,2020-01-21,2020-03-11,642500,51689700,0.012429942522398079,1808400,0.03498569347471547,TinyCD
MetCoal_baseline,168,2020-03-11,2020-05-20,619700,51689700,0.01198884884222582,2342900,0.045326244880508106,TinyCD
MetCoal_baseline,169,2020-05-20,2020-07-24,858400,51689700,0.016606790134204685,3160400,0.0611417748603687,TinyCD
MetCoal_baseline,170,2020-07-24,2020-11-16,60700,51689700,0.0011743151923884255,3218300,0.062261920653437726,TinyCD
Ubuntu,171,2019-01-12,2019-03-28,139500,8738100,0.01596456895663817,139500,0.01596456895663817,TinyCD
Ubuntu,172,2019-03-28,2019-05-17,56700,8738100,0.006488824801730353,183700,0.02102287682677012,TinyCD
Ubuntu,173,2019-05-17,2019-07-16,57300,8738100,0.006557489614447076,229600,0.026275734999599454,TinyCD
Ubuntu,174,2019-07-16,2019-09-19,264900,8738100,0.030315514814433342,445000,0.05092640276490312,TinyCD
Ubuntu,175,2019-09-19,2019-11-28,121200,8738100,0.013870292168778109,493900,0.05652258500131607,TinyCD
Ubuntu,176,2019-11-28,2020-01-27,194300,8738100,0.022235955184765566,570100,0.06524301621633993,TinyCD
Ubuntu,177,2020-01-27,2020-03-07,302800,8738100,0.0346528421510397,733400,0.08393128941074146,TinyCD
Ubuntu,178,2020-03-07,2020-05-21,235400,8738100,0.026939494855861112,783600,0.08967624540804064,TinyCD
Ubuntu,179,2020-05-21,2020-07-20,359600,8738100,0.04115311108822284,894000,0.10231057094791773,TinyCD
Ubuntu,180,2020-07-20,2020-09-18,401800,8738100,0.045982536249299044,1006100,0.1151394467904922,TinyCD
Ubuntu,181,2020-09-18,2020-11-07,180300,8738100,0.020633776221375355,1043700,0.1194424417207402,TinyCD
Ubuntu,182,2020-11-07,2021-01-21,153400,8738100,0.017555303784575593,1063400,0.12169693640493928,TinyCD
Ubuntu,183,2021-01-21,2021-03-27,274500,8738100,0.031414151817900915,1125900,0.1288495210629313,TinyCD
Ubuntu,184,2021-03-27,2021-05-26,194000,8738100,0.022201622778407204,1164400,0.13325551321225437,TinyCD
Ubuntu,185,2021-05-26,2021-07-10,257900,8738100,0.029514425332738237,1289600,0.14758357079914397,TinyCD
Ubuntu,186,2021-07-10,2021-09-03,316700,8738100,0.03624357697897712,1427500,0.16336503358853754,TinyCD
Ubuntu,187,2021-09-03,2021-11-02,319000,8738100,0.03650679209439123,1517300,0.17364186722514047,TinyCD
Ubuntu_baseline,188,2019-01-12,2019-03-28,9000,8523800,0.0010558671015274876,9000,0.0010558671015274876,TinyCD
Ubuntu_baseline,189,2019-03-28,2019-05-17,72800,8523800,0.008540791665689012,80600,0.009455876487012835,TinyCD
Ubuntu_baseline,190,2019-05-17,2019-07-16,31000,8523800,0.003636875571928013,111400,0.01306928834557357,TinyCD
Ubuntu_baseline,191,2019-07-16,2019-09-19,16700,8523800,0.001959220066167672,126500,0.014840798704803022,TinyCD
Ubuntu_baseline,192,2019-09-19,2019-11-28,22400,8523800,0.0026279358971350807,148900,0.017468734601938103,TinyCD
Ubuntu_baseline,193,2019-11-28,2020-01-27,900,8523800,0.00010558671015274877,149800,0.01757432131209085,TinyCD
Ubuntu_baseline,194,2020-01-27,2020-03-07,10000,8523800,0.0011731856683638753,159700,0.018735775123771087,TinyCD
Ubuntu_baseline,195,2020-03-07,2020-05-21,1100,8523800,0.00012905042352002628,160700,0.018853093690607475,TinyCD
Ubuntu_baseline,196,2020-05-21,2020-07-20,19600,8523800,0.0022994439099931954,178700,0.02096482789366245,TinyCD
Ubuntu_baseline,197,2020-07-20,2020-09-18,46600,8523800,0.005467045214575659,222800,0.02613857669114714,TinyCD
Ubuntu_baseline,198,2020-09-18,2020-11-07,8300,8523800,0.0009737441047420165,225700,0.026478800534972664,TinyCD
